"CASE_ID","CASE_UUID","CASE_NUMBER","COMPANY_ID","CASE_TYPE","CASE_PRIORITY","CASE_TITLE","CASE_SUMMARY","TOTAL_FLAGGED_AMOUNT","TRANSACTION_COUNT","ALERT_COUNT","STATUS","OUTCOME","ASSIGNED_ANALYST","REVIEWING_MANAGER","OPENED_AT","DUE_DATE","CLOSED_AT","SAR_FILED","SAR_FILING_DATE","SAR_REFERENCE","CREATED_AT","UPDATED_AT"
1502,"55068324-c584-49ab-86a4-51655d56dbfa",CASE-000002,4754,SAR,MEDIUM,SAR - Company 435,Case opened based on risk alerts,90746.45,3,3,OPEN,,analyst_3,manager_5,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01502,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1503,ec02dc79-3cdc-469e-a0a0-3ab525d64508,CASE-000003,4457,SAR,MEDIUM,SAR - Company 2307,Case opened based on risk alerts,38446.82,1,1,OPEN,,analyst_1,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01503,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1506,c5f891dc-3b29-48f8-8427-ac3ed82fdfe8,CASE-000006,4649,SAR,MEDIUM,SAR - Company 2484,Case opened based on risk alerts,186.20,2,2,CLOSED,MONITORING,analyst_4,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01506,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1513,becbacfd-2038-4e07-92d0-44961767fc80,CASE-000013,808,SAR,LOW,SAR - Company 1277,Case opened based on risk alerts,97.96,1,1,CLOSED,MONITORING,analyst_8,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01513,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1525,"812129ca-7345-4919-b95b-e89f606821f9",CASE-000025,3389,SAR,LOW,SAR - Company 3498,Case opened based on risk alerts,26674.10,1,1,CLOSED,CLEARED,analyst_7,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01525,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1531,df8489fe-f1e9-4568-9893-d04d6df5b64f,CASE-000031,1407,SAR,MEDIUM,SAR - Company 3556,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_6,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01531,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1533,"4e07e5f3-8a81-4b0f-9322-2d3bafbb2e8c",CASE-000033,649,SAR,LOW,SAR - Company 4,Case opened based on risk alerts,21334.02,3,3,CLOSED,MONITORING,analyst_7,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01533,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1543,c786183a-58d8-49c4-a8e4-e89415870ff8,CASE-000043,1298,SAR,MEDIUM,SAR - Company 99,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_9,manager_5,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01543,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1563,"4ea14608-de14-41c3-ac5d-b2b31e92d26c",CASE-000063,4983,SAR,MEDIUM,SAR - Company 4780,Case opened based on risk alerts,58952.43,3,3,OPEN,,analyst_4,manager_5,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01563,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1570,"6c87a0f5-b7f7-48fe-895c-c294680bf35e",CASE-000070,3118,SAR,MEDIUM,SAR - Company 129,Case opened based on risk alerts,12676.79,3,3,CLOSED,MONITORING,analyst_9,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01570,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1581,"969c3dc2-1973-4f14-a910-1ad3c31b8274",CASE-000081,655,SAR,LOW,SAR - Company 2949,Case opened based on risk alerts,1080.00,1,1,OPEN,,analyst_4,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01581,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1583,d837bc1f-6b19-4193-b0d5-f66f6fbb3efe,CASE-000083,2664,SAR,MEDIUM,SAR - Company 4074,Case opened based on risk alerts,12125.72,3,3,OPEN,,analyst_2,manager_4,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01583,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1590,"8ed4c47d-ddf6-41fe-944e-a5ff19634c4e",CASE-000090,3794,SAR,MEDIUM,SAR - Company 280,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_7,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01590,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1592,"2b532dbc-28e4-4fe5-9aee-7cd62000eef6",CASE-000092,1387,SAR,HIGH,SAR - Company 1281,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_1,manager_5,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01592,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1593,a812e518-310b-47b3-9c57-bb569929c2f9,CASE-000093,4413,SAR,LOW,SAR - Company 3960,Case opened based on risk alerts,48927.21,4,4,CLOSED,CLEARED,analyst_9,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01593,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1604,"340d4c73-4554-4c5e-bc4d-859de1487a17",CASE-000104,3325,SAR,HIGH,SAR - Company 2103,Case opened based on risk alerts,134664.43,5,5,OPEN,,analyst_5,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01604,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1610,"4d4c6aaf-7663-42a3-ad11-3a99f74e3eb4",CASE-000110,3550,SAR,MEDIUM,SAR - Company 3275,Case opened based on risk alerts,74568.23,1,1,CLOSED,ACCOUNT_CLOSED,analyst_10,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01610,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1612,"8d645e56-3e93-4cc1-883f-8f467eef4e93",CASE-000112,4978,SAR,HIGH,SAR - Company 3699,Case opened based on risk alerts,8795.49,1,1,OPEN,,analyst_5,manager_3,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01612,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1615,a62f1663-0dae-4413-b59f-d32cb35a9bdc,CASE-000115,1760,SAR,MEDIUM,SAR - Company 362,Case opened based on risk alerts,64577.54,2,2,OPEN,,analyst_3,manager_3,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01615,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1616,"2630dd1c-5859-4472-8a31-15c3fbbf1cd5",CASE-000116,3568,SAR,HIGH,SAR - Company 2039,Case opened based on risk alerts,11210.49,2,2,OPEN,,analyst_6,manager_1,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01616,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1621,"5da6cd7c-b4dd-46d5-bf6b-aba80e9c6d30",CASE-000121,617,SAR,LOW,SAR - Company 4159,Case opened based on risk alerts,156939.47,2,2,OPEN,,analyst_6,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01621,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1623,e3c5cd74-4882-4597-bc68-a90444ae3460,CASE-000123,4372,SAR,MEDIUM,SAR - Company 3750,Case opened based on risk alerts,331974.45,1,1,CLOSED,ACCOUNT_CLOSED,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01623,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1626,ed034e29-08e8-4d82-9737-e1abd9c27bbe,CASE-000126,2558,SAR,MEDIUM,SAR - Company 2122,Case opened based on risk alerts,3781923.92,2,2,CLOSED,MONITORING,analyst_8,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01626,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1632,"43f1a9e9-7046-4be4-acc6-964423a88df0",CASE-000132,2642,SAR,HIGH,SAR - Company 267,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01632,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1633,"06fe0f60-c05c-4d7c-b17b-54a96bd64426",CASE-000133,2868,SAR,LOW,SAR - Company 3451,Case opened based on risk alerts,4117.68,1,1,CLOSED,CLEARED,analyst_1,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01633,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1634,"442b6508-e25b-44e9-976a-849fc510706f",CASE-000134,2067,SAR,MEDIUM,SAR - Company 1690,Case opened based on risk alerts,85983.18,2,2,CLOSED,MONITORING,analyst_6,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01634,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1640,d86a318e-6b2f-4045-bfbb-e4c6e64e7b61,CASE-000140,3437,SAR,HIGH,SAR - Company 3816,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_4,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01640,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1644,f8fa5361-770c-4ff1-9312-5c7dac69b2ab,CASE-000144,4785,SAR,HIGH,SAR - Company 1233,Case opened based on risk alerts,12351.29,1,1,CLOSED,ACCOUNT_CLOSED,analyst_3,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01644,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1650,e668038f-de13-4c5f-a5be-fcd0331af4f6,CASE-000150,2278,SAR,MEDIUM,SAR - Company 1705,Case opened based on risk alerts,4853068.02,2,2,CLOSED,CLEARED,analyst_6,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01650,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1651,"3c1177b5-e8d7-4a1d-90cc-6dc181787aa0",CASE-000151,4798,SAR,MEDIUM,SAR - Company 2258,Case opened based on risk alerts,10750.45,1,1,CLOSED,MONITORING,analyst_3,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01651,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1655,"1b7db3ac-8dc3-41c8-b4d7-973c9c1ede26",CASE-000155,3317,SAR,MEDIUM,SAR - Company 191,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_5,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01655,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1660,"82673985-f444-4154-8277-1f5d6beeb985",CASE-000160,4810,SAR,HIGH,SAR - Company 3013,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_1,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01660,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1661,"1c65ef31-d34b-41d3-812f-272bd8b48733",CASE-000161,2860,SAR,LOW,SAR - Company 1959,Case opened based on risk alerts,27928.98,2,2,CLOSED,MONITORING,analyst_1,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01661,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1663,"36362776-29cc-492b-af02-685dddc5538f",CASE-000163,243,SAR,MEDIUM,SAR - Company 1808,Case opened based on risk alerts,4527.45,2,2,CLOSED,MONITORING,analyst_8,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01663,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1664,dc3394d2-41b3-4eca-83be-34d6802d48b0,CASE-000164,3255,SAR,HIGH,SAR - Company 2254,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_5,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01664,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1665,fc7262c9-43a4-46a8-9260-c4233b4443ff,CASE-000165,1587,SAR,LOW,SAR - Company 1682,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_7,manager_5,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01665,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1670,abac1a83-9001-45d6-84de-d4c846278521,CASE-000170,1979,SAR,MEDIUM,SAR - Company 2606,Case opened based on risk alerts,28435.34,1,1,OPEN,,analyst_7,manager_3,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01670,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1673,"9f991937-4e6a-4f71-a5af-097076224956",CASE-000173,4353,SAR,LOW,SAR - Company 614,Case opened based on risk alerts,80155.77,1,1,OPEN,,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01673,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1675,bc7d7f6c-a36f-45ab-b365-1901ec740251,CASE-000175,4298,SAR,MEDIUM,SAR - Company 4645,Case opened based on risk alerts,18118.89,2,2,OPEN,,analyst_4,manager_1,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01675,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1680,"9a61116e-4a23-4c09-b50b-b2e8d9b2b480",CASE-000180,3302,SAR,HIGH,SAR - Company 67,Case opened based on risk alerts,146967.47,3,3,CLOSED,ACCOUNT_CLOSED,analyst_7,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01680,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1683,b040e068-2ee8-4fba-8fe7-3625e42598e7,CASE-000183,2160,SAR,MEDIUM,SAR - Company 2396,Case opened based on risk alerts,203425.93,2,2,OPEN,,analyst_5,manager_3,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01683,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1686,"4bc38713-7c0e-4c9f-a1c2-9397507a9c7c",CASE-000186,3451,SAR,MEDIUM,SAR - Company 1728,Case opened based on risk alerts,947519.87,2,2,CLOSED,CLEARED,analyst_10,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01686,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1694,eea9a389-eae0-4bfc-a7e9-9a96ad432bd9,CASE-000194,2817,SAR,MEDIUM,SAR - Company 1665,Case opened based on risk alerts,873893.74,5,5,OPEN,,analyst_1,manager_5,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01694,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1696,"67737274-57d4-449e-b103-17371b353744",CASE-000196,3842,SAR,HIGH,SAR - Company 1476,Case opened based on risk alerts,28140.47,1,1,CLOSED,ACCOUNT_CLOSED,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01696,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1702,d84ac99c-a07e-4fcd-b296-37d5f754db76,CASE-000202,1684,SAR,MEDIUM,SAR - Company 1379,Case opened based on risk alerts,13538.95,2,2,CLOSED,CLEARED,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01702,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1703,"853e6665-ce0b-4a10-ae24-44a29fd078a2",CASE-000203,2328,SAR,MEDIUM,SAR - Company 2760,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_10,manager_3,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01703,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1710,d2550218-e1c1-45ce-ab7a-b1a1e3f75545,CASE-000210,1421,SAR,MEDIUM,SAR - Company 2864,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_9,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01710,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1713,ae9f9c4a-aea5-4855-ac69-a1930a7e9d4f,CASE-000213,2392,SAR,LOW,SAR - Company 4750,Case opened based on risk alerts,1000.00,1,1,CLOSED,CLEARED,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01713,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1714,"0283f90f-562a-468e-8b3f-cef1a4ae4226",CASE-000214,731,SAR,MEDIUM,SAR - Company 1706,Case opened based on risk alerts,88173.62,2,2,OPEN,,analyst_1,manager_4,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01714,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1716,"38899f48-1e99-4465-be8b-eef4629b0e09",CASE-000216,4540,SAR,HIGH,SAR - Company 4361,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_9,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01716,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1725,"27af6640-d939-47e6-99d4-c82c40c8a71c",CASE-000225,465,SAR,LOW,SAR - Company 1874,Case opened based on risk alerts,1000.00,1,1,OPEN,,analyst_7,manager_1,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01725,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1733,"1f3e1eac-919f-46f0-9d18-884a90fecc46",CASE-000233,3335,SAR,LOW,SAR - Company 3709,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_10,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01733,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1736,"487f0942-03bd-47bc-85b8-1738f76bba77",CASE-000236,1925,SAR,HIGH,SAR - Company 509,Case opened based on risk alerts,37608.90,4,4,CLOSED,CLEARED,analyst_7,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01736,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1745,a736308a-0270-4556-a5ff-0a5d49a4f99c,CASE-000245,4384,SAR,LOW,SAR - Company 3937,Case opened based on risk alerts,92883.08,1,1,CLOSED,ACCOUNT_CLOSED,analyst_3,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01745,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1751,"622e9f88-b30a-4409-9c88-9dd223fa3178",CASE-000251,531,SAR,MEDIUM,SAR - Company 3990,Case opened based on risk alerts,14343.48,2,2,CLOSED,CLEARED,analyst_2,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01751,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1756,ea060840-d97e-48e6-ab43-a9d6e71fb2af,CASE-000256,2392,SAR,HIGH,SAR - Company 2995,Case opened based on risk alerts,1000.00,1,1,OPEN,,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01756,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1760,"17eb76b9-cc02-4894-8047-3ab31341c444",CASE-000260,3017,SAR,HIGH,SAR - Company 1783,Case opened based on risk alerts,5402.12,1,1,CLOSED,CLEARED,analyst_1,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01760,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1761,defc2fc2-4f1e-4ad9-95d2-5a8e07e18706,CASE-000261,2447,SAR,LOW,SAR - Company 4917,Case opened based on risk alerts,11126.30,2,2,CLOSED,MONITORING,analyst_6,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01761,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1765,"47566b65-3042-4be4-bc71-c4b95caaccf6",CASE-000265,3392,SAR,LOW,SAR - Company 4986,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_2,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01765,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1771,f3fc30ed-b9a2-4eb5-95c8-e95cdf829a1c,CASE-000271,557,SAR,MEDIUM,SAR - Company 425,Case opened based on risk alerts,42175.70,1,1,CLOSED,MONITORING,analyst_2,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01771,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1782,e38b1366-65fc-432c-84f4-d1eeab981196,CASE-000282,1474,SAR,MEDIUM,SAR - Company 2082,Case opened based on risk alerts,224412.25,2,2,CLOSED,CLEARED,analyst_5,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01782,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1783,d406e2ac-8eb6-4c73-9e23-89c805d82e4e,CASE-000283,2326,SAR,MEDIUM,SAR - Company 3025,Case opened based on risk alerts,4418.03,1,1,CLOSED,ACCOUNT_CLOSED,analyst_10,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01783,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1786,"9ec69765-37c2-4f52-abe0-6577dddea7cd",CASE-000286,797,SAR,MEDIUM,SAR - Company 1865,Case opened based on risk alerts,3927989.07,2,2,OPEN,,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01786,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1791,bfd913bb-6c75-47aa-ac7a-239d6a08f878,CASE-000291,4328,SAR,MEDIUM,SAR - Company 3662,Case opened based on risk alerts,475536.32,1,1,CLOSED,CLEARED,analyst_1,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01791,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1792,c5aee931-6088-4129-841f-1d8f437f8fce,CASE-000292,2937,SAR,HIGH,SAR - Company 4281,Case opened based on risk alerts,270.49,1,1,CLOSED,MONITORING,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01792,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1796,"885a702b-c22b-47d1-87ec-fa82c1949419",CASE-000296,250,SAR,HIGH,SAR - Company 1192,Case opened based on risk alerts,50431.86,3,3,OPEN,,analyst_5,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01796,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1804,d5f6c7b2-88b7-4c9b-ba6c-7201da419d0e,CASE-000304,2773,SAR,HIGH,SAR - Company 2525,Case opened based on risk alerts,245364.12,2,2,OPEN,,analyst_3,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01804,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1820,"679b90f9-5eea-4ec4-bc85-50d0cf2a056d",CASE-000320,2375,SAR,HIGH,SAR - Company 1661,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_2,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01820,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1821,c075369e-c0b0-4291-92f4-6232a04dd7db,CASE-000321,2482,SAR,LOW,SAR - Company 1438,Case opened based on risk alerts,68140.18,2,2,OPEN,,analyst_1,manager_1,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01821,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1822,"1bff2138-30a9-4196-b5ce-416197fe3684",CASE-000322,4730,SAR,MEDIUM,SAR - Company 4133,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_7,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01822,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1823,f6574464-0354-4259-9508-012b65122683,CASE-000323,1709,SAR,MEDIUM,SAR - Company 2471,Case opened based on risk alerts,3929.67,1,1,OPEN,,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01823,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1824,"5b5c7ae1-dfef-4d84-8294-80ca154b9f1a",CASE-000324,3509,SAR,HIGH,SAR - Company 66,Case opened based on risk alerts,102215.39,3,3,OPEN,,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01824,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1826,"73e2a88a-38d6-452e-a76b-fc3a702f6fec",CASE-000326,1408,SAR,MEDIUM,SAR - Company 779,Case opened based on risk alerts,10844.64,1,1,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01826,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1840,d4127d31-0d94-4007-9bfb-dce5ad2cd342,CASE-000340,4222,SAR,HIGH,SAR - Company 4984,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_5,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-24,SAR-2026-01840,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1841,"67c370fe-b4e5-49bd-bc3f-ac7c59054c12",CASE-000341,3385,SAR,LOW,SAR - Company 3439,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_9,manager_2,2026-05-25 16:17:32.000,2026-07-24,,true,2026-06-27,SAR-2026-01841,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
